CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,AvgOrderValue,ActiveMonths,PurchasesPerMonth,CLV_12M
16624,81,2,810.5699999999999,4,3,3,433,Needs Attention,405.28499999999997,3.897662037037037,0.5131281216778815,2495.557569530642
13637,53,3,810.4999999999999,3,3,3,333,Needs Attention,270.16666666666663,5.800601851851852,0.5171877120030648,1676.722562313936
16891,2,5,809.7000000000006,1,2,3,123,Lost,161.9400000000001,12.33287037037037,0.40542062389729344,787.845790007133
17114,6,8,808.6200000000002,1,1,3,113,Lost,101.07750000000003,10.967546296296296,0.729424775959375,884.7411935044051
15533,20,3,807.57,2,2,3,223,Lost,269.19,2.3331944444444446,1.2857908208821953,4153.464372879338
12421,16,4,807.0400000000001,2,2,3,223,Lost,201.76000000000002,10.124953703703703,0.3950635348126878,956.4962254056948
15952,34,4,806.5700000000002,3,2,3,323,Needs Attention,201.64250000000004,6.397754629629629,0.6252193514072864,1512.8495167937251
13707,268,2,806.4100000000004,5,4,3,543,Champions,403.2050000000002,1.6063888888888889,1.245028531903856,6024.020750475534
12434,85,2,806.1400000000001,4,3,3,433,Needs Attention,403.07000000000005,5.866041666666667,0.3409454132187378,1649.09841247292
16367,38,2,804.4900000000001,3,3,3,333,Needs Attention,402.24500000000006,10.835,0.18458698661744347,890.9903091832027
18248,123,2,804.02,4,3,3,433,Needs Attention,402.01,2.129189814814815,0.9393244256966112,4531.413748491535
12422,96,3,803.5600000000001,4,3,3,433,Needs Attention,267.85333333333335,7.634143518518519,0.39297139131884956,1263.104364832699
15831,59,3,801.7600000000001,3,3,3,333,Needs Attention,267.2533333333334,8.864398148148148,0.3384324519117778,1085.3664105791481
18265,73,2,801.5100000000001,4,3,3,433,Needs Attention,400.75500000000005,2.8649074074074075,0.6981028408907275,3357.2184480139626
16806,104,4,801.4899999999994,4,2,3,423,Needs Attention,200.37249999999986,4.527037037037037,0.8835801358095393,2124.5419291499616
15561,12,4,800.59,1,2,3,123,Lost,200.1475,6.799282407407407,0.5882973761528484,1412.9549891226266
17905,72,4,800.2400000000002,4,2,3,423,Needs Attention,200.06000000000006,10.0725,0.3971208736659221,953.3760238272528
13720,117,4,799.9000000000001,4,2,3,423,Needs Attention,199.97500000000002,4.6048379629629625,0.8686516294758432,2084.503315253181
13030,12,2,799.4800000000001,1,3,3,133,At Risk,399.74000000000007,11.899976851851852,0.16806755381954913,806.199887565919
17703,36,3,798.74,3,2,3,323,Needs Attention,266.24666666666667,3.4365972222222223,0.8729565340392426,2789.0612079940183
16438,6,5,798.3499999999999,1,2,3,123,Lost,159.67,2.562962962962963,1.9508670520231215,3737.939306358381
13389,12,3,797.9599999999999,1,2,3,123,Lost,265.9866666666666,7.369189814814815,0.40710038354133354,1299.39928820257
12701,80,2,797.7100000000002,4,3,3,433,Needs Attention,398.8550000000001,5.430208333333334,0.3683099942451563,1762.827393055822
17180,57,4,796.0300000000002,3,2,3,323,Needs Attention,199.00750000000005,8.663449074074075,0.4617098762628219,1102.6047384044828
13336,78,1,795.12,4,4,3,443,Loyal Customers,795.12,1.0,1.0,9541.44
15990,45,2,792.1100000000002,3,3,3,333,Needs Attention,396.0550000000001,8.100532407407407,0.2468973518544449,1173.4191682645464
13167,19,4,791.3299999999996,2,2,3,223,Lost,197.8324999999999,4.166921296296296,0.9599413369182994,2278.8911344306725
14976,58,7,790.8599999999997,3,1,3,313,Needs Attention,112.97999999999995,8.97425925925926,0.780008666762964,1057.5045500505555
13016,74,3,789.8900000000003,4,3,3,433,Needs Attention,263.2966666666668,1.665462962962963,1.8013009395674655,5691.318396619785
16759,8,3,789.79,1,2,3,123,Lost,263.2633333333333,1.0,3.0,9477.48
13329,32,2,789.0,2,3,3,233,At Risk,394.5,11.167083333333334,0.1790977948584008,847.8489608596694
14557,86,1,788.3800000000001,4,4,3,443,Loyal Customers,788.3800000000001,1.0,1.0,9460.560000000001
13212,20,3,788.08,2,2,3,223,Lost,262.6933333333333,1.397037037037037,2.1474019088016965,6769.297985153764
13323,4,5,787.8500000000001,1,2,3,123,Lost,157.57000000000002,2.705300925925926,1.8482232242938674,3494.6944014238165
13884,8,5,787.5999999999999,1,2,3,123,Lost,157.51999999999998,9.203935185185186,0.5432458942179522,1026.8651190865419
16546,291,2,787.15,5,4,3,543,Champions,393.575,2.73224537037037,0.7319986783357197,3457.1565579117705
13109,60,2,786.5400000000003,3,3,3,333,Needs Attention,393.27000000000015,3.2601851851851853,0.6134620846350468,2895.0748082930995
12628,5,3,786.4599999999999,1,2,3,123,Lost,262.1533333333333,2.0052546296296296,1.4960693548200907,4706.394819167233
15806,47,3,784.5800000000002,3,3,3,333,Needs Attention,261.5266666666667,7.673865740740741,0.39093725396744,1226.8862028710964
15743,17,4,784.4600000000003,2,2,3,223,Lost,196.11500000000007,5.609837962962963,0.7130330726856341,1678.0377725969183
18136,64,3,784.3300000000002,3,3,3,333,Needs Attention,261.4433333333334,8.53824074074074,0.35136043724854416,1102.3301269886028
17387,20,2,784.1099999999999,2,3,3,233,At Risk,392.05499999999995,1.0,2.0,9409.32
16054,146,1,783.8999999999999,4,5,3,453,Loyal Customers,783.8999999999999,1.0,1.0,9406.8
17006,5,4,781.7800000000002,1,2,3,123,Lost,195.44500000000005,2.366527777777778,1.6902400375608897,3964.1875696930583
17341,157,3,781.3600000000001,4,3,3,433,Needs Attention,260.4533333333334,6.999699074074074,0.42858985339978245,1339.5318714098162
15679,25,4,781.2799999999999,2,2,3,223,Lost,195.31999999999996,5.277662037037037,0.7579113577052129,1776.4229566437857
13583,156,1,781.0300000000002,4,5,3,453,Loyal Customers,781.0300000000002,1.0,1.0,9372.360000000002
16725,303,7,781.0200000000008,5,1,3,513,Needs Attention,111.57428571428582,2.3011574074074073,3.041947490192134,4072.837420782622
15239,11,2,780.59,1,3,3,133,At Risk,390.295,2.2727083333333336,0.8800073333944449,4121.549546246219
17797,23,3,780.4300000000003,2,2,3,223,Lost,260.14333333333343,5.335925925925926,0.562226695356424,1755.1143194280564
18228,57,2,779.9,3,3,3,333,Needs Attention,389.95,1.0,2.0,9358.8
12735,316,2,779.5699999999998,5,4,3,543,Champions,389.7849999999999,1.0,2.0,9354.839999999998
17411,13,3,778.9399999999999,1,2,3,123,Lost,259.64666666666665,8.300949074074074,0.3614044578793701,1126.0495536822261
13375,89,1,778.6499999999997,4,5,3,453,Loyal Customers,778.6499999999997,1.0,1.0,9343.799999999997
14815,37,2,778.5,3,3,3,333,Needs Attention,389.25,1.0333333333333334,1.9354838709677418,9040.645161290322
17414,44,2,778.0,3,3,3,333,Needs Attention,389.0,4.700694444444444,0.4254690500812528,1986.089525779288
16505,32,1,777.6,2,4,3,243,Loyal Customers,777.6,1.0,1.0,9331.2
13563,85,2,777.5300000000002,4,3,3,433,Needs Attention,388.7650000000001,1.8630555555555555,1.0735052929774862,5008.095422692711
12425,79,1,777.1999999999999,4,4,3,443,Loyal Customers,777.1999999999999,1.0,1.0,9326.4
15353,255,2,777.0199999999999,5,4,3,543,Champions,388.50999999999993,3.7672685185185184,0.5308886239907586,2475.0664716797955
15618,33,4,776.8510000000001,2,2,3,223,Lost,194.21275000000003,3.464375,1.1546094172830597,2690.878441277287
13314,2,3,775.9399999999998,1,2,3,123,Lost,258.6466666666666,2.4029861111111113,1.248446666474005,3874.8788255353566
13341,261,1,775.8499999999999,5,5,3,553,Champions,775.8499999999999,1.0,1.0,9310.199999999999
14234,23,4,775.4600000000004,2,2,3,223,Lost,193.8650000000001,1.1721064814814814,3.412659227806853,7939.142174385311
16825,39,2,775.1800000000001,3,3,3,333,Needs Attention,387.59000000000003,4.902939814814815,0.4079185296047817,1897.2617146742082
15414,10,3,774.8999999999999,1,2,3,123,Lost,258.29999999999995,7.761226851851852,0.3865368268786256,1198.1095485929877
16043,38,4,773.9900000000002,3,2,3,323,Needs Attention,193.49750000000006,9.335555555555555,0.4284694120447513,994.8931206855516
15075,78,1,773.0300000000002,4,4,3,443,Loyal Customers,773.0300000000002,1.0,1.0,9276.360000000002
12965,90,1,771.9099999999996,4,5,3,453,Loyal Customers,771.9099999999996,1.0,1.0,9262.919999999995
17409,185,2,771.8500000000001,5,4,3,543,Champions,385.92500000000007,2.124861111111111,0.9412379894110726,4358.9672527616185
14662,29,4,771.1700000000003,2,2,3,223,Lost,192.79250000000008,9.592407407407407,0.41699646711326477,964.7254966312095
16770,58,5,770.1000000000001,3,2,3,323,Needs Attention,154.02000000000004,10.495185185185186,0.47640893531425343,880.5180506052159
14412,43,2,770.0299999999996,3,3,3,333,Needs Attention,385.0149999999998,1.0027083333333333,1.9945979638479119,9215.40162061084
16480,76,1,769.2899999999995,4,4,3,443,Loyal Customers,769.2899999999995,1.0,1.0,9231.479999999994
13356,81,1,768.2400000000001,4,4,3,443,Loyal Customers,768.2400000000001,1.0,1.0,9218.880000000001
17516,16,5,768.0800000000002,2,2,3,223,Lost,153.61600000000004,9.005787037037036,0.5551985605963244,1023.44858501478
14550,11,2,765.6200000000001,1,3,3,133,At Risk,382.81000000000006,1.133287037037037,1.7647779729564117,8106.895869929329
14672,235,2,765.5500000000004,5,4,3,543,Champions,382.7750000000002,3.3923842592592592,0.5895558542759859,2708.0069054458872
17695,132,2,765.34,4,3,3,433,Needs Attention,382.67,1.3306712962962963,1.5030007828129077,6901.839714708185
14885,132,1,765.3199999999999,4,5,3,453,Loyal Customers,765.3199999999999,1.0,1.0,9183.84
17268,108,4,763.64,4,2,3,423,Needs Attention,190.91,4.595509259259259,0.8704149582422454,1994.0510361363245
17466,11,2,763.2800000000003,1,3,3,133,At Risk,381.64000000000016,2.272199074074074,0.8802045660611865,4031.055247099096
16470,52,4,762.3900000000002,3,2,3,323,Needs Attention,190.59750000000005,10.23375,0.3908635641871259,893.971418101869
15599,27,2,761.74,2,3,3,233,At Risk,380.87,5.9314583333333335,0.3371852059990868,1541.0847529064663
14883,19,6,761.5899999999998,2,1,3,213,Lost,126.93166666666663,6.43412037037037,0.9325284039805148,1420.40861437504
16205,31,4,761.3799999999995,2,2,3,223,Lost,190.34499999999989,4.963865740740741,0.8058235675413521,1840.6138435639027
17425,20,2,759.1699999999995,2,3,3,233,At Risk,379.58499999999975,1.3720601851851852,1.457662004622678,6639.679584296386
16036,88,2,758.9200000000004,4,3,3,433,Needs Attention,379.4600000000002,5.869259259259259,0.34075850318672307,1551.650659430808
15568,3,3,758.2900000000002,1,2,3,123,Lost,252.7633333333334,2.3622685185185186,1.2699657030867222,3852.0091719745233
12413,67,3,758.1000000000001,3,3,3,333,Needs Attention,252.70000000000005,9.023333333333333,0.33247137052087183,1008.1861839674918
17979,36,4,757.7099999999996,3,2,3,323,Needs Attention,189.4274999999999,7.467384259259259,0.5356628052239523,1217.6311924387219
17461,23,3,757.4599999999996,2,2,3,223,Lost,252.48666666666654,1.0,3.0,9089.519999999995
15223,226,2,755.75,5,4,3,543,Champions,377.875,1.0,2.0,9069.0
13370,372,1,754.8700000000003,5,5,3,553,Champions,754.8700000000003,1.0,1.0,9058.440000000004
18104,38,1,754.6400000000002,3,4,3,343,Loyal Customers,754.6400000000002,1.0,1.0,9055.680000000002
13730,136,2,752.5999999999999,4,4,3,443,Loyal Customers,376.29999999999995,1.0,2.0,9031.199999999999
16256,267,1,752.4300000000002,5,5,3,553,Champions,752.4300000000002,1.0,1.0,9029.160000000002
12908,177,2,750.0,4,4,3,443,Loyal Customers,375.0,4.537546296296297,0.4407668527002071,1983.450837150932
17146,106,3,749.7799999999999,4,3,3,433,Needs Attention,249.92666666666662,8.43388888888889,0.35570779263553126,1066.8103550490744
14923,51,1,749.0999999999998,3,4,3,343,Loyal Customers,749.0999999999998,1.0,1.0,8989.199999999997
15074,106,1,748.8700000000002,4,5,3,453,Loyal Customers,748.8700000000002,1.0,1.0,8986.440000000002
15656,46,4,748.4999999999999,3,2,3,323,Needs Attention,187.12499999999997,7.965833333333333,0.5021445757924469,1127.5656449419394
16859,145,2,747.81,4,4,3,443,Loyal Customers,373.905,3.8981481481481484,0.513064133016627,2302.046935866983
13623,31,5,747.7800000000001,2,2,3,223,Lost,149.556,8.898425925925926,0.5618971312029801,1008.4210482503147
14201,61,7,747.4399999999999,3,1,3,313,Needs Attention,106.77714285714285,9.966712962962964,0.7023378746847143,899.9235789503019
16261,18,4,746.8299999999997,2,2,3,223,Lost,186.70749999999992,7.630972222222222,0.5241796043172015,1174.4191616766461
14050,32,2,746.3600000000001,2,3,3,233,At Risk,373.18000000000006,2.4947685185185184,0.8016775845751295,3590.0404921409627
17034,17,3,745.5200000000001,2,2,3,223,Lost,248.5066666666667,9.04037037037037,0.3318448113400795,989.5877750010243
14790,17,4,745.0600000000002,2,2,3,223,Lost,186.26500000000004,7.896736111111111,0.5065383905094404,1132.2044796988912
13950,12,4,745.0600000000001,1,2,3,123,Lost,186.26500000000001,7.837847222222222,0.5103442165418863,1140.7111859300935
13236,25,2,744.8500000000003,2,3,3,233,At Risk,372.4250000000001,2.738703703703704,0.7302724998309554,3263.660828994524
13354,72,1,743.5300000000003,3,4,3,343,Loyal Customers,743.5300000000003,1.0,1.0,8922.360000000004
16730,53,3,743.1100000000001,3,3,3,333,Needs Attention,247.70333333333338,8.900231481481482,0.33706988478243904,1001.9200083227132
12374,26,1,742.93,2,4,3,243,Loyal Customers,742.93,1.0,1.0,8915.16
12465,18,2,742.1900000000002,2,3,3,233,At Risk,371.0950000000001,5.070763888888889,0.39441789123378845,1756.398088168833
13753,288,1,741.26,5,5,3,553,Champions,741.26,1.0,1.0,8895.119999999999
13900,184,3,740.9499999999997,5,3,3,533,Needs Attention,246.98333333333323,2.6461342592592594,1.1337293221243427,3360.1469649121254
17692,128,4,740.9399999999999,4,2,3,423,Needs Attention,185.23499999999999,7.733888888888889,0.5172042238344946,1149.651892823791
17974,25,3,740.7900000000001,2,2,3,223,Lost,246.93000000000004,6.499699074074074,0.461559830049112,1367.6756260083268
15252,37,2,740.7800000000001,3,3,3,333,Needs Attention,370.39000000000004,4.898958333333334,0.40825005315755897,1814.5408462683392
12603,22,1,739.1999999999999,2,4,3,243,Loyal Customers,739.1999999999999,1.0,1.0,8870.4
14756,16,1,738.9599999999998,2,4,3,243,Loyal Customers,738.9599999999998,1.0,1.0,8867.519999999997
12976,212,1,738.6,5,5,3,553,Champions,738.6,1.0,1.0,8863.2
15045,152,2,735.6599999999999,4,4,3,443,Loyal Customers,367.8299999999999,3.533078703703704,0.5660785302924084,2498.6479895694783
18156,13,2,734.940000000001,1,3,3,133,At Risk,367.4700000000005,11.89988425925926,0.16806886154743958,741.1231746340525
15215,47,3,734.94,3,3,3,333,Needs Attention,244.98000000000002,1.6656712962962963,1.801075642397543,5294.730130494601
16362,33,5,734.7699999999999,3,2,3,323,Needs Attention,146.95399999999998,1.964212962962963,2.545548825040658,4488.942984420299
16146,158,3,734.1299999999999,4,3,3,433,Needs Attention,244.70999999999995,2.4984953703703705,1.2007226571547691,3525.9460971881217
17812,13,4,732.1600000000001,1,2,3,123,Lost,183.04000000000002,11.861574074074074,0.3372233714531049,740.7043909293159
13575,24,5,732.0699999999998,2,2,3,223,Lost,146.41399999999996,5.09837962962963,0.9807037457434733,1723.0650987514182
16099,51,3,731.9000000000004,3,3,3,333,Needs Attention,243.9666666666668,5.839791666666667,0.5137169562270344,1503.9577610502668
13736,6,2,731.8999999999999,1,3,3,133,At Risk,365.94999999999993,8.503125,0.23520764424843804,1032.8908489525907
16491,47,1,731.5,3,4,3,343,Loyal Customers,731.5,1.0,1.0,8778.0
14778,128,2,730.8599999999999,4,3,3,433,Needs Attention,365.42999999999995,6.038425925925926,0.3312121444452963,1452.4182473357353
18035,36,3,730.4000000000001,3,2,3,323,Needs Attention,243.4666666666667,1.0,3.0,8764.800000000001
12468,188,2,729.54,5,4,3,543,Champions,364.77,4.2973842592592595,0.4653993870086777,2037.1648127898643
13077,2,4,729.2700000000001,1,2,3,123,Lost,182.31750000000002,12.172800925925927,0.3286014471394749,718.9175320662148
17666,4,2,728.1600000000001,1,3,3,133,At Risk,364.08000000000004,2.063888888888889,0.9690444145356661,4233.716285329744
17888,22,8,726.05,2,1,3,213,Lost,90.75625,11.19974537037037,0.7143019537894586,777.9284003232546
14869,9,2,725.7000000000002,1,3,3,133,At Risk,362.8500000000001,3.1617361111111113,0.6325638603966702,2754.309560939182
14055,107,1,725.6400000000001,4,5,3,453,Loyal Customers,725.6400000000001,1.0,1.0,8707.68
16140,66,2,725.18,3,3,3,333,Needs Attention,362.59,10.196643518518519,0.19614297551618065,853.4337779089433
15584,24,4,725.11,2,2,3,223,Lost,181.2775,4.62537037037037,0.864795611963006,1881.2158385714858
12723,4,5,725.07,1,2,3,123,Lost,145.014,2.0589583333333334,2.42841242537691,4225.845593443287
15636,90,2,724.76,4,3,3,433,Needs Attention,362.38,6.4284027777777775,0.311119273190809,1352.9208266266244
12475,54,1,723.38,3,4,3,343,Loyal Customers,723.38,1.0,1.0,8680.56
17521,30,3,723.21,2,2,3,223,Lost,241.07000000000002,5.661296296296296,0.5299139707565994,1532.956331163521
15272,58,2,721.9399999999998,3,3,3,333,Needs Attention,360.9699999999999,1.0,2.0,8663.279999999999
18062,174,3,720.5200000000001,4,3,3,433,Needs Attention,240.17333333333337,5.47324074074074,0.5481213310551336,1579.72952580738
16023,47,3,719.81,3,3,3,333,Needs Attention,239.93666666666664,7.3375462962962965,0.4088560233704122,1177.1946167290257
14179,41,2,719.7799999999997,3,3,3,333,Needs Attention,359.8899999999999,1.0,2.0,8637.359999999997
14725,25,1,718.08,2,4,3,243,Loyal Customers,718.08,1.0,1.0,8616.960000000001
17884,4,4,717.4499999999999,1,2,3,123,Lost,179.36249999999998,12.265787037037038,0.3261103415477408,701.9035936302798
15274,5,2,716.5699999999999,1,3,3,133,At Risk,358.28499999999997,1.0,2.0,8598.84
12535,92,2,716.3499999999997,4,3,3,433,Needs Attention,358.17499999999984,3.161134259259259,0.6326842949304706,2719.3403680406545
15400,93,5,716.2,4,2,3,423,Needs Attention,143.24,6.2034722222222225,0.8060002238889511,1385.4176648382404
17029,111,2,716.0,4,3,3,433,Needs Attention,358.0,4.200208333333333,0.47616685680273796,2045.6128168245623
15330,33,2,714.96,2,3,3,233,At Risk,357.48,1.0,2.0,8579.52
15757,66,2,714.42,3,3,3,333,Needs Attention,357.21,5.067453703703704,0.3946755346848534,1691.7845729373178
12616,96,2,713.3,4,3,3,433,Needs Attention,356.65,6.7347222222222225,0.29696844710249537,1270.9655599092596
13169,64,2,712.8799999999999,3,3,3,333,Needs Attention,356.43999999999994,6.296921296296296,0.31761553081127974,1358.5305576284704
